order_id,customer_id,order_date,category,basket_value,items_count,discount_flag,boutique_flag
ORD0005555,C001346,2025-12-12,Accessories,262.71,4,1,1
ORD0005556,C001346,2025-05-04,Accessories,189.34,4,0,0
ORD0005557,C001346,2025-02-20,Beauty,350.73,3,0,0
ORD0005558,C001346,2025-02-16,Fragrance,84.7,6,0,1
ORD0005559,C001346,2024-08-16,Beauty,1399.04,2,0,1
ORD0005560,C001346,2025-01-25,Beauty,307.99,2,0,1
ORD0005561,C001346,2025-09-06,RTW,206.0,4,0,1
ORD0005562,C001346,2025-05-22,Fragrance,109.25,3,0,1
ORD0005563,C001346,2025-03-27,RTW,267.21,4,0,1
ORD0005564,C001347,2025-12-31,RTW,132.52,4,0,0
ORD0005565,C001347,2024-11-22,Fragrance,1354.58,2,0,1
ORD0005566,C001347,2024-10-30,Beauty,117.9,5,0,1
ORD0005567,C001348,2025-07-30,Accessories,844.66,3,1,1
ORD0005568,C001348,2025-09-19,Accessories,520.1,4,0,1
ORD0005569,C001348,2025-11-15,Accessories,266.49,3,0,1
ORD0005570,C001349,2025-10-27,RTW,207.57,4,0,1
ORD0005571,C001349,2025-03-03,RTW,710.47,4,0,0
ORD0005572,C001349,2025-07-01,Accessories,1045.77,2,0,1
ORD0005573,C001350,2025-09-18,Accessories,129.38,4,0,0
ORD0005574,C001350,2024-08-11,Beauty,265.15,6,0,1
ORD0005575,C001350,2024-08-17,Accessories,187.79,4,0,0
ORD0005576,C001351,2025-11-13,Fragrance,451.41,3,0,1
ORD0005577,C001352,2025-03-19,RTW,83.42,3,0,0
ORD0005578,C001352,2025-08-06,RTW,189.17,3,0,1
ORD0005579,C001352,2024-12-25,Beauty,305.04,4,0,1
ORD0005580,C001352,2026-01-22,Beauty,50.0,4,0,0
ORD0005581,C001353,2024-08-30,Fragrance,516.31,5,1,1
ORD0005582,C001353,2025-03-05,Fragrance,132.87,3,1,1
ORD0005583,C001353,2024-08-09,Accessories,280.58,3,0,1
ORD0005584,C001353,2025-11-10,Beauty,262.71,4,0,1
ORD0005585,C001353,2025-08-20,Accessories,1264.86,3,0,1
ORD0005586,C001354,2026-01-27,Accessories,317.36,3,1,0
ORD0005587,C001354,2025-01-26,Fragrance,73.32,4,0,0
ORD0005588,C001354,2025-11-23,Accessories,208.51,4,0,1
ORD0005589,C001354,2025-09-12,Fragrance,881.6,3,0,1
ORD0005590,C001354,2025-12-05,Accessories,165.64,3,0,1
ORD0005591,C001354,2024-12-01,RTW,774.34,4,0,1
ORD0005592,C001356,2026-01-12,Accessories,389.42,2,0,0
ORD0005593,C001356,2024-12-11,Beauty,258.88,3,0,0
ORD0005594,C001356,2025-05-17,RTW,116.28,4,0,0
ORD0005595,C001356,2025-06-09,RTW,291.72,3,0,0
ORD0005596,C001356,2024-09-25,Beauty,277.29,1,0,0
ORD0005597,C001357,2025-04-06,Accessories,320.42,4,0,0
ORD0005598,C001357,2025-07-21,Accessories,211.75,4,0,1
ORD0005599,C001357,2025-01-14,Accessories,336.68,4,0,1
ORD0005600,C001358,2025-06-01,Beauty,107.9,4,0,1
ORD0005601,C001358,2026-01-20,Accessories,1256.78,2,0,0
ORD0005602,C001358,2025-05-10,Accessories,125.74,3,0,0
ORD0005603,C001358,2025-08-26,Accessories,131.05,3,0,1
ORD0005604,C001358,2025-11-14,Accessories,618.41,3,0,0
ORD0005605,C001359,2025-02-14,RTW,92.81,3,0,1
ORD0005606,C001359,2024-10-16,Accessories,213.31,4,1,1
ORD0005607,C001359,2025-10-13,Fragrance,203.49,7,0,1
ORD0005608,C001361,2024-09-23,Beauty,250.12,5,0,1
ORD0005609,C001361,2025-09-20,Fragrance,153.64,4,0,0
ORD0005610,C001361,2025-12-14,Fragrance,602.33,1,1,0
ORD0005611,C001361,2025-02-03,Fragrance,226.23,3,0,1
ORD0005612,C001361,2025-08-31,RTW,209.88,4,0,1
ORD0005613,C001361,2026-01-27,Beauty,134.67,3,0,0
ORD0005614,C001364,2025-07-12,RTW,271.48,2,0,1
ORD0005615,C001364,2024-08-31,Fragrance,98.26,7,0,0
ORD0005616,C001364,2025-02-13,Accessories,158.96,3,0,0
ORD0005617,C001365,2025-01-15,RTW,97.88,4,0,0
ORD0005618,C001365,2025-11-12,Beauty,414.15,4,0,1
ORD0005619,C001365,2024-11-02,Beauty,61.57,3,1,0
ORD0005620,C001366,2026-01-11,Fragrance,100.88,3,0,0
ORD0005621,C001366,2024-10-17,Beauty,126.13,5,0,0
ORD0005622,C001366,2025-03-19,Beauty,460.69,1,0,1
ORD0005623,C001366,2024-10-09,Accessories,583.18,2,0,0
ORD0005624,C001366,2025-08-21,RTW,749.67,2,0,1
ORD0005625,C001367,2025-11-10,Beauty,475.23,8,0,0
ORD0005626,C001367,2025-11-20,RTW,243.89,2,0,0
ORD0005627,C001367,2024-10-06,Fragrance,129.96,2,0,0
ORD0005628,C001367,2024-11-12,RTW,312.59,4,0,0
ORD0005629,C001367,2025-08-08,Fragrance,226.25,4,0,0
ORD0005630,C001367,2025-07-19,Beauty,162.24,3,0,0
ORD0005631,C001367,2025-02-14,Beauty,121.34,6,0,0
ORD0005632,C001368,2024-10-14,Fragrance,132.04,3,0,1
ORD0005633,C001368,2025-01-10,Fragrance,1471.64,6,0,1
ORD0005634,C001368,2024-12-11,RTW,74.16,1,0,0
ORD0005635,C001368,2025-06-16,Accessories,276.95,4,0,0
ORD0005636,C001369,2025-12-17,Accessories,235.61,4,0,0
ORD0005637,C001369,2025-12-13,Fragrance,136.0,5,0,0
ORD0005638,C001370,2026-01-11,Fragrance,132.66,1,0,1
ORD0005639,C001371,2024-10-05,Accessories,415.76,4,0,1
ORD0005640,C001371,2025-12-10,RTW,1560.52,1,0,0
ORD0005641,C001371,2025-04-12,Fragrance,261.81,7,1,1
ORD0005642,C001371,2025-02-02,Accessories,127.38,3,0,0
ORD0005643,C001373,2025-09-22,Accessories,261.42,3,0,1
ORD0005644,C001373,2025-01-04,RTW,337.52,2,0,0
ORD0005645,C001373,2025-09-11,RTW,395.81,3,0,1
ORD0005646,C001373,2025-08-26,RTW,1529.59,4,0,1
ORD0005647,C001374,2025-06-08,Accessories,80.96,4,1,0
ORD0005648,C001374,2025-05-01,Fragrance,261.68,4,0,0
ORD0005649,C001374,2025-12-01,Accessories,72.72,4,0,0
ORD0005650,C001374,2025-09-01,Beauty,304.88,3,0,1
ORD0005651,C001374,2025-10-06,Beauty,218.08,3,0,1
ORD0005652,C001374,2025-07-28,Beauty,170.61,4,0,0
ORD0005653,C001374,2025-05-11,Accessories,358.51,4,0,0
ORD0005654,C001374,2024-11-25,Fragrance,1745.93,5,0,0
ORD0005655,C001374,2026-01-19,Fragrance,470.79,4,0,0
ORD0005656,C001375,2025-09-24,Accessories,781.57,4,0,1
ORD0005657,C001375,2025-06-22,RTW,304.6,4,0,1
ORD0005658,C001375,2025-04-26,Fragrance,412.47,2,0,1
ORD0005659,C001375,2025-08-22,RTW,207.72,4,0,1
ORD0005660,C001375,2025-03-06,RTW,741.08,4,0,1
ORD0005661,C001375,2024-09-25,Beauty,1394.99,2,0,1
ORD0005662,C001376,2025-11-07,RTW,1339.45,3,0,1
ORD0005663,C001376,2026-01-10,RTW,169.67,4,0,1
ORD0005664,C001376,2025-08-16,Accessories,749.47,2,0,1
ORD0005665,C001378,2025-06-03,Beauty,711.17,5,0,1
ORD0005666,C001378,2025-07-07,Beauty,405.57,3,0,0
ORD0005667,C001378,2025-12-23,Beauty,113.72,4,0,0
ORD0005668,C001378,2024-11-14,Beauty,374.21,3,0,0
ORD0005669,C001378,2025-11-22,RTW,432.17,4,0,0
ORD0005670,C001378,2025-03-28,Accessories,57.41,4,0,0
ORD0005671,C001379,2025-05-20,Fragrance,476.89,4,0,0
ORD0005672,C001379,2025-03-11,RTW,313.29,4,0,0
ORD0005673,C001379,2025-04-15,Accessories,184.47,4,0,0
ORD0005674,C001379,2024-12-16,Beauty,155.22,4,0,0
ORD0005675,C001379,2025-11-29,Fragrance,143.87,4,0,0
ORD0005676,C001379,2025-01-23,Beauty,181.4,7,0,0
ORD0005677,C001379,2025-06-14,Beauty,754.58,3,0,0
ORD0005678,C001379,2025-06-08,Beauty,429.19,4,0,0
ORD0005679,C001379,2026-01-11,Beauty,98.67,4,0,0
ORD0005680,C001379,2025-07-27,Beauty,132.41,3,0,0
ORD0005681,C001379,2025-08-05,RTW,520.59,4,0,0
ORD0005682,C001380,2025-06-17,RTW,348.89,3,0,1
ORD0005683,C001380,2024-08-25,Fragrance,304.14,5,1,1
ORD0005684,C001380,2026-01-10,RTW,119.24,4,0,1
ORD0005685,C001381,2025-02-16,Beauty,480.55,5,0,0
ORD0005686,C001381,2025-07-01,RTW,96.12,4,1,0
ORD0005687,C001381,2024-11-23,RTW,490.92,4,0,0
ORD0005688,C001382,2025-08-27,Accessories,2278.88,4,0,1
ORD0005689,C001383,2025-05-16,Beauty,67.94,3,1,0
ORD0005690,C001383,2025-01-12,Beauty,63.73,2,0,0
ORD0005691,C001383,2025-08-22,Fragrance,63.64,6,1,0
ORD0005692,C001383,2025-12-16,RTW,231.94,3,0,1
ORD0005693,C001383,2025-12-12,Beauty,325.73,5,0,0
ORD0005694,C001383,2025-03-02,Beauty,115.67,5,1,1
ORD0005695,C001384,2025-10-31,Beauty,86.92,7,0,1
ORD0005696,C001384,2024-09-07,Fragrance,108.67,3,1,1
ORD0005697,C001384,2025-05-02,RTW,562.06,4,0,1
ORD0005698,C001384,2025-04-26,RTW,540.03,4,0,0
ORD0005699,C001384,2025-03-30,Accessories,259.67,3,0,1
ORD0005700,C001384,2025-11-19,RTW,241.17,4,1,1
ORD0005701,C001384,2025-01-15,Accessories,855.79,4,0,0
ORD0005702,C001384,2025-09-18,RTW,304.25,4,0,1
ORD0005703,C001384,2025-12-25,RTW,151.29,4,0,1
ORD0005704,C001384,2025-11-14,RTW,293.87,3,0,1
ORD0005705,C001385,2025-02-11,Fragrance,316.37,5,0,1
ORD0005706,C001385,2025-06-16,RTW,111.1,3,0,1
ORD0005707,C001385,2025-05-15,Fragrance,213.71,5,0,0
ORD0005708,C001385,2024-10-06,Accessories,204.28,3,1,1
ORD0005709,C001386,2025-03-15,Accessories,136.19,4,0,0
ORD0005710,C001386,2024-12-25,RTW,205.86,4,0,1
ORD0005711,C001386,2024-08-21,RTW,80.73,1,0,1
ORD0005712,C001387,2025-04-21,Fragrance,310.21,2,0,1
ORD0005713,C001387,2024-11-16,Fragrance,62.39,5,0,0
ORD0005714,C001387,2025-11-15,Beauty,132.22,5,0,0
ORD0005715,C001387,2025-01-22,Fragrance,138.67,3,0,0
ORD0005716,C001388,2025-06-01,Accessories,324.21,4,0,1
ORD0005717,C001388,2026-01-30,Fragrance,204.02,3,0,0
ORD0005718,C001388,2025-03-16,Fragrance,539.66,9,1,1
ORD0005719,C001388,2025-03-15,Fragrance,1102.25,7,0,0
ORD0005720,C001388,2024-09-05,Accessories,91.92,1,0,0
ORD0005721,C001389,2024-11-26,Accessories,334.14,2,0,1
ORD0005722,C001389,2025-11-12,Fragrance,186.66,5,0,1
ORD0005723,C001389,2024-11-24,Fragrance,56.12,4,1,0
ORD0005724,C001389,2025-12-18,Fragrance,785.43,5,0,1
ORD0005725,C001390,2025-10-11,Accessories,1622.89,3,1,0
ORD0005726,C001390,2024-11-29,RTW,350.24,3,0,1
ORD0005727,C001390,2025-06-23,Accessories,248.64,4,0,1
ORD0005728,C001390,2024-08-23,Accessories,169.24,4,0,1
ORD0005729,C001390,2025-07-02,Accessories,514.52,4,1,1
ORD0005730,C001391,2024-12-26,Accessories,231.98,3,0,1
ORD0005731,C001391,2025-05-27,Fragrance,274.47,11,0,1
ORD0005732,C001391,2024-08-28,Fragrance,408.5,3,0,1
ORD0005733,C001391,2025-02-04,Accessories,446.41,4,1,1
ORD0005734,C001391,2025-02-03,Accessories,1139.03,4,0,0
ORD0005735,C001391,2025-12-15,RTW,300.25,4,0,1
ORD0005736,C001391,2025-01-05,Accessories,202.29,4,0,1
ORD0005737,C001391,2025-08-19,RTW,391.97,3,0,1
ORD0005738,C001391,2025-12-26,RTW,50.0,3,1,0
ORD0005739,C001392,2024-09-18,Fragrance,55.48,5,0,1
ORD0005740,C001392,2025-10-08,Accessories,309.48,3,0,0
ORD0005741,C001392,2025-04-08,Beauty,215.6,4,0,0
ORD0005742,C001392,2024-10-18,Beauty,63.81,4,0,0
ORD0005743,C001392,2026-01-12,Beauty,318.24,5,0,0
ORD0005744,C001393,2026-01-01,RTW,99.04,2,0,1
ORD0005745,C001394,2024-12-17,Beauty,50.0,4,0,0
ORD0005746,C001394,2024-08-16,Beauty,234.58,7,0,0
ORD0005747,C001394,2025-01-15,Beauty,475.16,4,1,0
ORD0005748,C001394,2025-04-15,Fragrance,502.27,1,0,0
ORD0005749,C001395,2024-10-15,Fragrance,275.55,6,0,0
ORD0005750,C001395,2024-09-25,Beauty,671.96,7,0,1
ORD0005751,C001395,2024-11-11,Beauty,50.0,5,0,0
ORD0005752,C001395,2024-11-29,Fragrance,312.7,7,0,1
ORD0005753,C001396,2025-02-19,Beauty,147.06,4,0,0
ORD0005754,C001396,2025-11-05,Beauty,181.73,4,0,0
ORD0005755,C001396,2025-12-15,RTW,99.09,4,0,0
ORD0005756,C001396,2025-01-21,Fragrance,277.05,4,0,0
ORD0005757,C001396,2025-03-26,Beauty,404.84,5,0,0
ORD0005758,C001396,2024-09-02,Accessories,204.25,4,1,0
ORD0005759,C001397,2024-11-07,Beauty,50.0,3,0,0
ORD0005760,C001397,2026-01-14,Fragrance,113.41,3,0,1
ORD0005761,C001397,2025-02-10,Accessories,253.77,3,0,0
ORD0005762,C001397,2025-06-25,RTW,237.46,3,0,0
ORD0005763,C001397,2024-09-29,Fragrance,279.2,6,0,1
ORD0005764,C001397,2025-07-10,Accessories,114.93,2,1,0
ORD0005765,C001397,2024-09-25,Fragrance,268.38,4,1,0
ORD0005766,C001397,2024-12-01,Accessories,537.97,4,1,1
ORD0005767,C001398,2024-09-25,Fragrance,135.3,4,0,1
ORD0005768,C001398,2025-10-17,Beauty,211.85,3,0,0
ORD0005769,C001398,2025-09-11,RTW,502.34,4,0,0
ORD0005770,C001398,2025-04-08,Beauty,573.53,3,0,1
ORD0005771,C001398,2025-12-02,Fragrance,1795.87,2,0,1
ORD0005772,C001399,2025-12-29,Accessories,271.5,3,0,0
ORD0005773,C001399,2025-12-24,Fragrance,282.89,4,0,0
ORD0005774,C001399,2025-07-01,RTW,378.21,1,0,0
ORD0005775,C001399,2024-10-18,RTW,55.18,3,0,0
ORD0005776,C001399,2025-09-14,Beauty,67.64,6,0,1
ORD0005777,C001400,2025-06-25,Fragrance,249.27,5,1,0
ORD0005778,C001400,2025-04-17,Accessories,310.77,2,0,1
ORD0005779,C001400,2025-12-01,Accessories,54.34,4,1,0
ORD0005780,C001400,2025-04-07,Beauty,1361.1,5,0,1
ORD0005781,C001400,2025-03-22,Fragrance,222.09,2,0,1
ORD0005782,C001401,2026-01-12,Beauty,548.05,2,0,0
ORD0005783,C001401,2025-04-21,RTW,189.57,2,1,0
ORD0005784,C001401,2024-12-04,Beauty,610.41,2,0,1
ORD0005785,C001402,2024-12-30,RTW,50.0,2,0,0
ORD0005786,C001402,2025-07-15,Beauty,887.18,2,0,0
ORD0005787,C001402,2025-01-09,RTW,128.88,1,0,0
ORD0005788,C001402,2024-10-24,Fragrance,61.75,6,0,0
ORD0005789,C001402,2025-12-04,Fragrance,158.14,5,1,0
ORD0005790,C001402,2025-12-23,Beauty,82.42,6,0,0
ORD0005791,C001402,2025-04-12,Accessories,907.82,3,1,0
ORD0005792,C001402,2024-10-08,Beauty,50.0,4,0,0
ORD0005793,C001402,2025-10-18,Fragrance,297.54,3,0,1
ORD0005794,C001402,2025-01-18,Beauty,124.82,2,0,0
ORD0005795,C001402,2025-05-07,Fragrance,116.77,2,1,0
ORD0005796,C001403,2025-08-14,RTW,166.23,4,0,1
ORD0005797,C001403,2026-01-18,RTW,395.6,4,0,1
ORD0005798,C001403,2024-11-15,RTW,451.34,4,1,1
ORD0005799,C001403,2025-10-05,Accessories,589.27,2,0,1
ORD0005800,C001404,2025-09-22,Beauty,84.54,2,0,0
ORD0005801,C001404,2025-04-23,Beauty,297.34,3,0,0
ORD0005802,C001404,2025-01-05,Accessories,322.26,4,0,0
ORD0005803,C001404,2025-03-02,Beauty,571.71,5,0,0
ORD0005804,C001405,2025-03-06,Beauty,112.54,4,0,0
ORD0005805,C001405,2025-04-17,Beauty,202.9,4,0,0
ORD0005806,C001406,2025-09-04,Accessories,112.1,3,0,0
ORD0005807,C001406,2025-08-31,RTW,712.49,2,0,1
ORD0005808,C001406,2024-12-24,Accessories,579.91,4,0,1
ORD0005809,C001406,2024-10-15,RTW,738.1,4,0,1
ORD0005810,C001408,2025-01-20,Accessories,151.08,1,1,0
ORD0005811,C001408,2025-10-10,RTW,243.96,3,0,1
ORD0005812,C001408,2025-08-27,Accessories,87.99,2,0,1
ORD0005813,C001408,2025-09-28,RTW,710.43,4,0,1
ORD0005814,C001408,2025-05-21,Fragrance,125.0,4,0,1
ORD0005815,C001408,2025-01-03,Accessories,205.77,4,1,1
ORD0005816,C001408,2025-10-28,RTW,1240.77,4,0,1
ORD0005817,C001408,2025-09-25,Accessories,582.63,3,0,1
ORD0005818,C001408,2025-09-24,Beauty,900.74,4,0,1
ORD0005819,C001410,2025-01-08,Accessories,163.14,4,0,1
ORD0005820,C001412,2025-09-06,Accessories,311.77,3,0,1
ORD0005821,C001412,2024-12-07,RTW,383.89,4,0,1
ORD0005822,C001412,2025-06-28,Accessories,868.26,4,0,0
ORD0005823,C001412,2025-06-19,RTW,416.93,4,0,1
ORD0005824,C001413,2025-07-12,Beauty,176.77,5,0,0
ORD0005825,C001413,2025-10-09,Accessories,368.6,4,0,0
ORD0005826,C001414,2025-10-16,Beauty,223.67,3,0,0
ORD0005827,C001414,2025-02-14,Accessories,553.53,3,0,0
ORD0005828,C001415,2025-06-07,Accessories,924.26,2,0,0
ORD0005829,C001415,2024-11-01,Accessories,82.28,4,0,0
ORD0005830,C001415,2025-03-19,Accessories,61.09,4,0,1
ORD0005831,C001415,2025-01-26,Fragrance,152.45,3,0,0
ORD0005832,C001415,2025-04-24,RTW,1777.59,4,0,0
ORD0005833,C001416,2024-12-31,Beauty,171.64,6,0,1
ORD0005834,C001416,2024-09-02,RTW,572.99,4,0,1
ORD0005835,C001416,2026-01-08,Beauty,65.57,3,0,1
ORD0005836,C001417,2025-02-02,Beauty,383.32,3,0,1
ORD0005837,C001417,2025-03-14,Beauty,91.1,7,0,0
ORD0005838,C001417,2025-08-27,Fragrance,328.62,5,0,0
ORD0005839,C001417,2024-10-04,RTW,509.41,4,0,0
ORD0005840,C001417,2024-10-22,Accessories,661.61,4,0,1
ORD0005841,C001417,2025-06-25,RTW,107.33,2,0,0
ORD0005842,C001418,2025-05-04,Accessories,318.89,1,0,0
ORD0005843,C001418,2024-08-11,Beauty,60.25,4,0,0
ORD0005844,C001418,2025-06-09,Fragrance,510.44,5,0,0
ORD0005845,C001418,2025-06-10,Fragrance,166.86,4,0,0
ORD0005846,C001418,2025-04-10,Fragrance,450.29,6,1,0
ORD0005847,C001418,2024-12-12,Beauty,418.29,1,0,1
ORD0005848,C001421,2025-01-01,Accessories,272.12,4,1,0
ORD0005849,C001421,2024-10-26,Beauty,376.22,10,0,0
ORD0005850,C001421,2025-12-15,Fragrance,52.83,5,0,0
ORD0005851,C001421,2024-12-20,Beauty,255.46,2,0,0
ORD0005852,C001421,2025-12-24,Fragrance,375.22,3,1,0
ORD0005853,C001423,2024-12-11,Fragrance,206.72,5,0,1
ORD0005854,C001423,2025-10-26,Fragrance,92.5,2,0,1
ORD0005855,C001423,2025-12-23,Accessories,260.77,2,0,1
ORD0005856,C001423,2025-11-29,RTW,1317.46,4,0,1
ORD0005857,C001423,2024-08-15,Fragrance,262.7,1,0,1
ORD0005858,C001423,2025-01-08,RTW,256.81,1,0,1
ORD0005859,C001423,2024-08-17,Fragrance,311.57,1,0,1
ORD0005860,C001423,2024-08-19,Accessories,540.87,3,1,1
ORD0005861,C001423,2025-05-23,RTW,398.15,3,0,1
ORD0005862,C001424,2025-12-07,Accessories,423.77,4,0,0
ORD0005863,C001424,2024-10-08,Fragrance,943.88,5,1,1
ORD0005864,C001424,2024-09-20,Fragrance,736.31,2,0,0
ORD0005865,C001424,2025-06-17,Beauty,184.39,4,0,1
ORD0005866,C001424,2025-03-19,Accessories,671.76,4,0,0
ORD0005867,C001424,2025-12-24,Accessories,149.69,2,0,1
ORD0005868,C001425,2025-11-16,RTW,500.41,2,0,0
ORD0005869,C001426,2024-11-23,Accessories,788.32,4,0,0
ORD0005870,C001426,2025-04-21,Accessories,94.87,4,0,1
ORD0005871,C001426,2025-10-27,RTW,354.06,4,0,1
ORD0005872,C001426,2025-01-30,Accessories,209.89,4,0,0
ORD0005873,C001427,2024-10-29,Beauty,465.47,6,0,1
ORD0005874,C001427,2024-08-17,RTW,357.62,4,0,0
ORD0005875,C001427,2024-12-10,RTW,305.98,4,0,0
ORD0005876,C001427,2025-01-12,Accessories,438.62,4,0,1
ORD0005877,C001427,2025-10-11,Beauty,274.15,5,0,0
ORD0005878,C001427,2025-06-28,Beauty,188.04,4,0,1
ORD0005879,C001427,2026-01-29,Beauty,234.43,4,0,0
ORD0005880,C001427,2025-03-18,RTW,96.68,3,0,0
ORD0005881,C001427,2025-07-30,Beauty,105.97,5,0,1
ORD0005882,C001427,2025-02-08,Accessories,184.38,4,0,1
ORD0005883,C001427,2025-10-08,RTW,609.22,3,0,0
ORD0005884,C001427,2024-10-20,Fragrance,297.09,1,0,0
ORD0005885,C001428,2025-06-23,Fragrance,194.2,6,0,0
ORD0005886,C001429,2024-11-19,Fragrance,145.0,3,0,0
ORD0005887,C001430,2024-08-30,Beauty,100.8,3,0,0
ORD0005888,C001430,2025-07-14,Fragrance,131.03,5,0,0
ORD0005889,C001430,2025-02-07,Beauty,266.49,3,0,0
ORD0005890,C001430,2025-02-27,Beauty,164.73,2,0,0
ORD0005891,C001431,2025-08-26,Beauty,124.57,7,0,0
ORD0005892,C001431,2024-12-29,RTW,678.11,3,0,0
ORD0005893,C001431,2025-05-08,Beauty,546.04,2,0,0
ORD0005894,C001432,2025-05-28,Fragrance,213.94,2,0,0
ORD0005895,C001432,2025-09-25,RTW,709.84,1,0,0
ORD0005896,C001432,2024-12-27,Fragrance,159.29,2,0,1
ORD0005897,C001432,2026-01-24,Accessories,50.0,3,0,0
ORD0005898,C001432,2025-10-19,RTW,204.8,4,0,0
ORD0005899,C001432,2025-03-09,Fragrance,164.22,3,0,0
ORD0005900,C001433,2025-09-28,Accessories,1559.79,4,0,1
ORD0005901,C001433,2024-12-24,RTW,446.54,4,0,1
ORD0005902,C001433,2025-07-22,Fragrance,251.58,2,0,1
ORD0005903,C001434,2025-05-06,Fragrance,363.8,4,0,1
ORD0005904,C001434,2024-10-29,Fragrance,395.74,3,1,0
ORD0005905,C001434,2025-03-01,Beauty,314.58,6,0,1
ORD0005906,C001434,2025-06-08,Beauty,940.88,5,0,1
ORD0005907,C001434,2025-09-17,RTW,204.3,2,0,0
ORD0005908,C001434,2025-10-21,Accessories,181.61,4,0,0
ORD0005909,C001434,2024-12-19,Beauty,50.0,5,0,0
ORD0005910,C001434,2025-08-29,Beauty,371.61,6,0,1
ORD0005911,C001435,2025-12-05,Accessories,83.66,3,0,0
ORD0005912,C001435,2025-08-06,Accessories,198.41,3,0,1
ORD0005913,C001435,2025-12-12,RTW,131.92,4,0,0
ORD0005914,C001435,2025-10-09,Fragrance,349.48,2,0,0
ORD0005915,C001435,2025-11-06,RTW,181.29,3,0,0
ORD0005916,C001435,2024-12-01,RTW,50.0,4,1,0
ORD0005917,C001435,2025-07-17,Fragrance,652.61,4,0,0
ORD0005918,C001435,2024-08-22,Beauty,255.86,6,1,0
ORD0005919,C001435,2025-06-08,Fragrance,131.32,3,1,0
ORD0005920,C001435,2024-08-24,Beauty,175.48,3,0,0
ORD0005921,C001436,2025-03-26,RTW,308.93,4,0,0
ORD0005922,C001436,2025-12-09,Beauty,50.0,4,0,0
ORD0005923,C001436,2024-12-12,Accessories,78.41,4,0,0
ORD0005924,C001436,2025-06-21,Beauty,352.68,4,1,0
ORD0005925,C001436,2025-05-07,Fragrance,192.39,5,0,0
ORD0005926,C001436,2024-10-10,Fragrance,1030.31,4,0,0
ORD0005927,C001436,2024-12-04,Fragrance,311.44,4,0,0
ORD0005928,C001436,2025-03-12,Fragrance,1133.18,5,0,1
ORD0005929,C001437,2025-09-11,Fragrance,50.0,4,0,1
ORD0005930,C001437,2025-09-13,Beauty,132.74,1,0,1
ORD0005931,C001437,2025-06-26,Fragrance,85.61,3,0,0
ORD0005932,C001437,2024-12-19,Fragrance,244.29,3,0,0
ORD0005933,C001438,2025-01-02,Beauty,335.54,5,1,0
ORD0005934,C001438,2025-06-16,RTW,72.42,4,0,1
ORD0005935,C001438,2024-12-03,Beauty,358.62,1,0,1
ORD0005936,C001438,2024-11-10,Beauty,384.19,6,0,1
ORD0005937,C001438,2025-07-21,Accessories,133.52,3,0,0
ORD0005938,C001438,2025-11-24,Accessories,200.49,4,0,0
ORD0005939,C001438,2025-04-25,Accessories,465.23,3,1,1
ORD0005940,C001439,2025-06-14,Beauty,574.54,1,0,0
ORD0005941,C001439,2025-06-11,Fragrance,118.24,4,0,0
ORD0005942,C001439,2025-09-09,Beauty,70.35,5,0,0
ORD0005943,C001439,2024-12-15,Beauty,50.0,4,0,0
ORD0005944,C001439,2025-08-04,Fragrance,50.0,5,0,0
ORD0005945,C001439,2024-10-15,RTW,172.77,3,0,0
ORD0005946,C001439,2025-03-08,Fragrance,81.31,4,0,0
ORD0005947,C001439,2025-07-24,RTW,81.58,4,0,0
ORD0005948,C001439,2024-12-02,Fragrance,93.6,4,0,0
ORD0005949,C001439,2024-08-16,Beauty,53.31,7,0,0
ORD0005950,C001439,2024-11-17,Beauty,232.08,4,0,0
ORD0005951,C001440,2024-11-11,Beauty,338.22,1,0,0
ORD0005952,C001440,2025-10-04,Fragrance,266.07,4,1,0
ORD0005953,C001440,2025-06-17,Accessories,475.87,4,0,1
ORD0005954,C001440,2026-01-06,Beauty,270.91,3,0,0
ORD0005955,C001440,2025-03-08,Beauty,141.79,6,0,0
ORD0005956,C001441,2025-02-23,Beauty,253.59,9,0,1
ORD0005957,C001441,2025-12-04,Accessories,133.84,4,0,0
ORD0005958,C001441,2025-08-13,Fragrance,430.24,4,0,0
ORD0005959,C001442,2025-12-08,RTW,283.5,4,0,1
ORD0005960,C001442,2025-10-22,RTW,1118.5,4,0,1
ORD0005961,C001442,2025-05-03,RTW,348.53,3,0,0
ORD0005962,C001443,2024-10-08,Fragrance,324.3,6,0,1
ORD0005963,C001443,2024-12-20,Fragrance,143.25,2,0,1
ORD0005964,C001443,2025-09-03,Accessories,184.52,4,0,0
ORD0005965,C001443,2025-11-17,Beauty,304.58,2,0,1
ORD0005966,C001443,2025-03-09,RTW,605.47,4,0,0
ORD0005967,C001443,2024-09-16,RTW,129.66,4,0,1
ORD0005968,C001443,2024-10-21,Accessories,187.52,3,0,0
ORD0005969,C001445,2025-07-14,Accessories,330.68,4,0,1
ORD0005970,C001445,2024-09-17,RTW,304.57,3,0,1
ORD0005971,C001445,2025-02-10,Fragrance,331.24,3,1,0
ORD0005972,C001445,2025-09-03,Fragrance,306.83,2,0,1
ORD0005973,C001445,2025-11-04,Beauty,193.85,6,1,1
ORD0005974,C001445,2025-06-23,Accessories,180.78,3,0,0
ORD0005975,C001445,2024-10-21,Accessories,563.25,4,1,1
ORD0005976,C001445,2024-11-21,Fragrance,60.34,4,0,1
